"","Political identification","Gender","Age","Education","Race","pai (x-coord)","psi (y-coord)"
"955","Conservative","Female","Middle-aged","Low","White",0.962272390975744,0.828211544455845
"956","Moderate","Female","Middle-aged","High","Black",0.996315599321886,0.750669715351451
"957","Liberal","Female","Old","High","White",0.997750837368462,0.782369029253939
"958","Conservative","Male","Middle-aged","Low","White",0.98607515199134,0.716635989727352
"959","Conservative","Male","Old","Low","White",0.99432251746802,0.748776752077049
"960","Moderate","Male","Middle-aged","Moderate","White",0.994475019712415,0.69947218140328
"961","Very liberal","Male","Middle-aged","High","White",0.999311424311149,0.564226462215644
"962","Moderate","Male","Middle-aged","Low","White",0.987123196037531,0.699192253404627
"963","Liberal","Male","Old","High","White",0.999730741640382,0.628902265350619
"964","Moderate","Male","Old","Low","White",0.993670713090918,0.725815795954179
"965","Moderate","Female","Old","High","White",0.997061727916993,0.79078860804095
"966","Moderate","Female","Old","Moderate","Black",0.988449675505265,0.818693394962132
"967","Very liberal","Female","Young","High","White",0.989563020173825,0.71112198957681
"968","Very conservative","Female","Middle-aged","Low","White",0.930452483524977,0.825594631719155
"969","Very liberal","Female","Middle-aged","High","White",0.998090579423133,0.711668653232134
"970","Moderate","Male","Middle-aged","High","Hispanic",0.99796677686317,0.622607231133911
"971","Moderate","Male","Young","High","Hispanic",0.991122654386044,0.631587347158035
"972","Very conservative","Male","Middle-aged","High","White",0.998641299735598,0.664520037140204
"973","Very conservative","Female","Old","High","White",0.994797256130077,0.805833451952101
"974","Conservative","Female","Old","Moderate","White",0.988939942398248,0.816608383805071
"975","Moderate","Male","Middle-aged","High","Hispanic",0.997545691004905,0.614533202881358
"976","Moderate","Male","Old","High","White",0.999767557289495,0.657676618718715
"977","Liberal","Male","Middle-aged","Moderate","White",0.997266510095019,0.672754516554111
"978","Liberal","Female","Young","Low","White",0.912225212337407,0.770758983793739
"979","Moderate","Female","Old","High","White",0.997472280886884,0.795281894764505
"980","Moderate","Male","Young","High","White",0.996718845213781,0.617555972761347
"981","Conservative","Female","Young","Moderate","White",0.975559877667936,0.767405348139955
"982","Very conservative","Male","Middle-aged","Moderate","White",0.990594644008642,0.720129749759074
"983","Liberal","Male","Middle-aged","Moderate","Hispanic",0.992597454712158,0.685791119162198
"984","Very conservative","Male","Middle-aged","Low","White",0.983782119801179,0.730769146146767
"985","Moderate","Male","Old","High","White",0.999548151337095,0.665042591268984
"986","Liberal","Female","Old","High","White",0.998136792000402,0.788139522469569
"987","Conservative","Male","Middle-aged","Low","White",0.985000122039979,0.713848037513941
"988","Moderate","Male","Middle-aged","Moderate","White",0.995526543007422,0.674753459924319
"989","Very conservative","Female","Middle-aged","Low","White",0.952964714414521,0.836170857983762
"990","Moderate","Male","Middle-aged","Moderate","Asian",0.984691649769162,0.665003428759014
"991","Liberal","Female","Old","High","White",0.999404070214512,0.770960965761884
"992","Very liberal","Non-binary","Middle-aged","High","White",0.993383287279129,0.818706056082494
"993","Liberal","Male","Young","Moderate","White",0.992465919650828,0.630852037480323
"994","Very liberal","Male","Old","High","White",0.999714836456151,0.639187521737714
"995","Liberal","Female","Young","High","Hispanic",0.989800179885948,0.718739925096475
"996","Moderate","Female","Middle-aged","High","White",0.993771742832244,0.767241378644625
"997","Moderate","Female","Old","Low","White",0.976643217713498,0.826913811289
"998","Conservative","Female","Old","High","White",0.995008095633953,0.791160559392916
"999","Liberal","Female","Old","High","White",0.999426122524763,0.772167291430885
"1000","Conservative","Male","Middle-aged","Moderate","White",0.993464624830115,0.681221455265375
"1001","Conservative","Female","Old","High","White",0.998361941862532,0.799179900889381
"1002","Liberal","Male","Young","High","White",0.997187993146974,0.600726881282708
"1003","Very conservative","Female","Middle-aged","Moderate","White",0.973595868396786,0.782126044502301
"1004","Moderate","Female","Old","Moderate","Black",0.988872580510272,0.819707110240754
"1005","Very liberal","Female","Middle-aged","High","White",0.994265890485956,0.733088306577236
"1006","Liberal","Male","Middle-aged","Moderate","Black",0.996127157175737,0.685242372931941
"1007","Moderate","Male","Old","High","Hispanic",0.997947755185656,0.691248001308475
"1008","Conservative","Male","Middle-aged","Low","White",0.986583818045521,0.718023790703221
"1009","Conservative","Male","Middle-aged","Low","White",0.987546780691199,0.720786971984249
"1010","Moderate","Male","Young","Low","Black",0.966053107786683,0.686627875715042
"1011","Conservative","Male","Old","Moderate","White",0.998684361532649,0.710457718534783
"1012","Very conservative","Male","Old","High","White",0.998442555214826,0.692580923177385
"1013","Very conservative","Female","Old","Moderate","White",0.987583745036818,0.827936490612675
"1014","Moderate","Female","Old","High","White",0.99846504027946,0.757809549879569
"1015","Conservative","Male","Old","High","White",0.999757690818692,0.67790990694659
"1016","Very liberal","Female","Middle-aged","High","Black",0.995199510795041,0.761962351708633
"1017","Moderate","Male","Old","Moderate","White",0.998253398586154,0.711128542670102
"1018","Moderate","Female","Middle-aged","High","White",0.997588199496619,0.742418342144269
"1019","Conservative","Male","Middle-aged","Low","White",0.990044440572296,0.728976191284853
"1020","Conservative","Male","Old","Low","White",0.991741861874928,0.73568411245988
"1021","Moderate","Male","Young","High","Hispanic",0.996683822081593,0.60148429077985
"1022","Liberal","Female","Middle-aged","Low","White",0.958250493964311,0.795162921138188
"1023","Moderate","Male","Old","Low","Hispanic",0.980961943207513,0.73356939784366
"1024","Moderate","Male","Middle-aged","Moderate","Hispanic",0.990698878982256,0.697942473743994
"1025","Moderate","Male","Old","Low","White",0.994552490251098,0.731230245180924
"1026","Liberal","Male","Young","High","White",0.997670305910418,0.60890605617665
"1027","Very conservative","Male","Old","Moderate","White",0.995208687647305,0.744274002318488
"1028","Conservative","Male","Young","Moderate","White",0.989760606368964,0.663126704978049
"1029","Moderate","Male","Old","High","White",0.99974934347642,0.654588175759314
"1030","Moderate","Female","Old","High","White",0.996176994295321,0.782751837230547
"1031","Very liberal","Female","Young","High","White",0.99664221127342,0.69015362337336
"1032","Very conservative","Male","Middle-aged","Moderate","Hispanic",0.987367138874266,0.726890810974661
"1033","Conservative","Male","Middle-aged","Low","White",0.989665607445741,0.727621846374441
"1034","Moderate","Male","Old","Moderate","White",0.998872792724657,0.695702312616705
"1035","Liberal","Male","Middle-aged","High","White",0.997919102453539,0.613784669372703
"1036","Very liberal","Female","Young","High","Black",0.991131683291878,0.710511981173224
"1037","Liberal","Male","Middle-aged","Moderate","Black",0.99526035486858,0.642828198863496
"1038","Conservative","Male","Old","High","Hispanic",0.996238808121871,0.688801337397405
"1039","Liberal","Female","Middle-aged","High","White",0.997686199992156,0.724591081372358
"1040","Moderate","Male","Middle-aged","High","White",0.998546189398119,0.616253068056208
"1041","Conservative","Male","Old","High","White",0.999728660045006,0.673410308987479
"1042","Liberal","Female","Middle-aged","High","White",0.99516085627531,0.728406359869314
"1043","Liberal","Female","Middle-aged","High","White",0.99858190902748,0.741987889909081
"1044","Conservative","Male","Middle-aged","Low","Hispanic",0.966827763844844,0.732670441560431
"1045","Conservative","Male","Old","High","Hispanic",0.998651300803917,0.662395250084177
"1046","Conservative","Male","Young","Moderate","White",0.986706765802465,0.652341857948623
"1047","Conservative","Female","Old","Low","White",0.969683552596652,0.833975768945122
"1048","Moderate","Male","Old","High","White",0.999821498904057,0.668380102180231
"1049","Conservative","Female","Young","Moderate","White",0.964753126130737,0.754965844847647
"1050","Liberal","Female","Old","High","White",0.999131176709029,0.758651817106262
"1051","Moderate","Male","Old","Low","White",0.992647259697256,0.720333988047843
"1052","Moderate","Male","Middle-aged","High","White",0.999541692733995,0.629427157363266
"1053","Very conservative","Male","Middle-aged","Moderate","Hispanic",0.990843589900821,0.707736426225388
"1054","Conservative","Male","Middle-aged","High","Hispanic",0.994651046849474,0.640338838214912
"1055","Liberal","Female","Old","Low","White",0.979169216392258,0.815533375868373
"1056","Liberal","Male","Middle-aged","Low","Hispanic",0.960508042051057,0.685217094070301
"1057","Liberal","Female","Old","High","White",0.999404070214512,0.770960965761884
"1058","Conservative","Female","Middle-aged","Moderate","Hispanic",0.872354256409184,0.805653014467041
"1059","Very conservative","Male","Old","Moderate","White",0.997398709937943,0.705261596973908
"1060","Moderate","Male","Middle-aged","Low","White",0.989704925839554,0.707758041118962
"1061","Moderate","Male","Young","Low","White",0.974919036598529,0.672663607709226
"1062","Liberal","Female","Old","High","White",0.997481973456977,0.778852675182745
"1063","Very conservative","Male","Middle-aged","Low","White",0.977373102244674,0.718479054130263
"1064","Conservative","Female","Old","High","White",0.99586275110845,0.796758500899472
"1065","Liberal","Male","Young","High","Asian",0.992837391744741,0.603281533714963
"1066","Liberal","Male","Middle-aged","Low","Hispanic",0.95811765877874,0.715093347787922
"1067","Moderate","Female","Old","Low","White",0.982622794517652,0.834610962302453
"1068","Moderate","Female","Middle-aged","Moderate","White",0.987960954287087,0.773063280700027
"1069","Conservative","Female","Middle-aged","Moderate","White",0.982473277006664,0.778218833087215
"1070","Moderate","Male","Young","Moderate","White",0.992437065318186,0.65338314559929
"1071","Moderate","Male","Young","High","Hispanic",0.990069346489393,0.62679687912553
"1072","Very liberal","Male","Young","Moderate","White",0.994841294266516,0.623926248942066
"1073","Moderate","Male","Young","High","Hispanic",0.99680621516188,0.603123730778006
"1074","Moderate","Male","Young","Moderate","Other",0.981325530202426,0.664139249596865
"1075","Liberal","Female","Young","High","White",0.98990716699974,0.732188319668722
"1076","Very conservative","Male","Old","Low","White",0.992308132693843,0.756836722798264
"1077","Moderate","Male","Young","High","White",0.996040334889473,0.609441667090633
"1078","Moderate","Male","Middle-aged","Moderate","Black",0.994124174137252,0.690135382389061
"1079","Very liberal","Female","Middle-aged","Low","White",0.960425870808529,0.805525545366002
"1080","Liberal","Male","Middle-aged","Low","Hispanic",0.978012090536035,0.708345337519427
"1081","Moderate","Female","Old","Low","White",0.97984910734885,0.830797238481608
"1082","Conservative","Female","Middle-aged","Moderate","Hispanic",0.946571024714403,0.783771973698409
"1083","Conservative","Female","Old","Low","Black",0.971550028366849,0.85153074417184
