"","Political identification","Gender","Age","Education","Race","pai (x-coord)","psi (y-coord)"
"2662","Liberal","Female","Old","High","Hispanic",0.991345730836007,0.815343371358746
"2663","Conservative","Male","Middle-aged","Moderate","Hispanic",0.883423480359452,0.800406192405859
"2664","Moderate","Male","Old","Moderate","Black",0.96562627778536,0.790556182987198
"2665","Conservative","Male","Old","Low","White",0.952689275577411,0.797452896566037
"2666","Very conservative","Female","Old","Low","White",0.978497581541797,0.821110735671285
"2667","Very conservative","Male","Old","Moderate","White",0.946457903564282,0.783801325060211
"2668","Moderate","Male","Old","Low","White",0.937382457450728,0.790428941699427
"2669","Very conservative","Female","Old","Moderate","White",0.974738765135214,0.805070610402856
"2670","Liberal","Female","Middle-aged","Moderate","Asian",0.984924593856423,0.815975000105847
"2671","Very liberal","Male","Middle-aged","Moderate","White",0.971227752463971,0.778169139213643
"2672","Moderate","Female","Old","Low","White",0.986934004752191,0.820731083058378
"2673","Conservative","Male","Middle-aged","Low","White",0.901767251217528,0.787673051850875
"2674","Conservative","Male","Old","Low","White",0.922646603769681,0.790970833618651
"2675","Moderate","Male","Middle-aged","Low","White",0.905922350778007,0.792596665432041
"2676","Liberal","Male","Old","Low","White",0.977492323283696,0.800224695478834
"2677","Moderate","Female","Old","Moderate","White",0.989834998837965,0.80960421187283
"2678","Very liberal","Male","Old","Moderate","White",0.989712955813992,0.791560040944653
"2679","Conservative","Female","Old","Moderate","Hispanic",0.985512277242385,0.835656638173221
"2680","Moderate","Male","Young","Moderate","White",0.760830246296916,0.76199663002365
"2681","Moderate","Female","Middle-aged","Moderate","White",0.982958204242641,0.803415160363945
"2682","Very liberal","Male","Middle-aged","Moderate","White",0.969727655746851,0.777483713519578
"2683","Moderate","Female","Middle-aged","Moderate","White",0.98462678104166,0.804665014391256
"2684","Liberal","Female","Old","Low","White",0.993790612048191,0.826022653431064
"2685","Conservative","Male","Middle-aged","Low","White",0.881586542905637,0.785007579646504
"2686","Moderate","Male","Old","Moderate","White",0.962462305951718,0.773575164136994
"2687","Moderate","Female","Old","Moderate","White",0.991920592375289,0.80509359990202
"2688","Conservative","Male","Old","Low","White",0.926302419592736,0.791625848895092
"2689","Moderate","Male","Old","Moderate","White",0.967743774715323,0.775652548454438
"2690","Conservative","Male","Old","Moderate","Other",0.928842998531701,0.784297758979931
"2691","Liberal","Female","Middle-aged","Moderate","White",0.989709472234747,0.798905545127618
"2692","Conservative","Female","Old","Low","White",0.983655849119159,0.821212344826916
"2693","Conservative","Male","Old","Low","White",0.918825331020848,0.790314304720418
"2694","Very conservative","Male","Old","Moderate","White",0.931528762461529,0.780421832653965
"2695","Very conservative","Male","Middle-aged","Moderate","White",0.873206944010331,0.771458382587681
"2696","Conservative","Female","Old","Moderate","White",0.985465047597916,0.801221993930144
"2697","Very conservative","Male","Old","Low","White",0.928633905645971,0.795411590137407
"2698","Conservative","Male","Old","Low","White",0.939386354116718,0.794230776013184
"2699","Liberal","Female","Old","Low","White",0.992354689955658,0.823730871789966
"2700","Liberal","Female","Middle-aged","Moderate","White",0.984093213818237,0.801007663419408
"2701","Moderate","Female","Old","Low","White",0.987592378262863,0.82131390882796
"2702","Conservative","Female","Old","Low","White",0.980928397144339,0.819458634923484
"2703","Moderate","Male","Old","Moderate","Black",0.96197506859831,0.789239698631252
"2704","Liberal","Male","Old","Moderate","White",0.985291317709091,0.782596744391131
"2705","Liberal","Female","Middle-aged","Moderate","White",0.983614972953591,0.793109446255891
"2706","Moderate","Male","Old","Low","White",0.943255791474472,0.79173995779074
"2707","Moderate","Male","Middle-aged","Moderate","White",0.928465428761438,0.764416593225581
"2708","Moderate","Female","Old","Moderate","Hispanic",0.986773235873601,0.827244071525381
"2709","Very conservative","Female","Middle-aged","Moderate","White",0.966461430935319,0.794068836801921
"2710","Conservative","Male","Old","Low","White",0.929798603283087,0.792279350643796
"2711","Moderate","Female","Old","Moderate","White",0.98952754888516,0.801962842735594
"2712","Conservative","Male","Old","Moderate","White",0.934034543292239,0.769256915354934
"2713","Conservative","Female","Middle-aged","Moderate","Black",0.975384720253011,0.809385954525801
"2714","Moderate","Male","Old","Low","White",0.951102282926074,0.793695130972406
"2715","Conservative","Female","Old","Low","White",0.980928397144339,0.819458634923484
"2716","Conservative","Male","Middle-aged","Moderate","Hispanic",0.869694238553121,0.806241220813502
"2717","Conservative","Male","Middle-aged","Low","White",0.886945125576622,0.785676218070254
"2718","Very conservative","Female","Old","Moderate","White",0.970567787203564,0.803196512275009
"2719","Conservative","Male","Old","Low","White",0.949209586600196,0.803978881315961
"2720","Conservative","Female","Middle-aged","Moderate","White",0.970437455977684,0.807231530347067
"2721","Conservative","Male","Old","Moderate","White",0.956869738745063,0.78324594007703
"2722","Conservative","Male","Old","Moderate","White",0.932649642359309,0.77712440480792
"2723","Moderate","Female","Old","Low","White",0.983938117689355,0.818384922095248
"2724","Conservative","Male","Old","High","White",0.969474092425906,0.771843145636658
"2725","Moderate","Male","Old","Moderate","White",0.962462305951718,0.773575164136994
"2726","Moderate","Female","Old","Moderate","Asian",0.987888046254134,0.828232173665453
"2727","Liberal","Male","Old","Moderate","White",0.981526334268825,0.78749056461563
"2728","Conservative","Female","Old","Moderate","White",0.982659018354177,0.80642050970751
"2729","Very conservative","Female","Middle-aged","Moderate","White",0.963956356617759,0.80067660176223
"2730","Very liberal","Male","Old","Low","White",0.983746438093834,0.800968337904185
"2731","Very conservative","Female","Middle-aged","Moderate","White",0.962895523766296,0.792768643951886
"2732","Moderate","Female","Old","Low","White",0.986934004752191,0.820731083058378
"2733","Very liberal","Female","Old","Low","White",0.995046269455714,0.825551589476805
"2734","Moderate","Male","Old","Moderate","White",0.962744795011305,0.789565657287551
"2735","Moderate","Female","Old","Moderate","White",0.990836539640428,0.810823982228863
"2736","Very conservative","Male","Old","Moderate","White",0.90856177711346,0.776316553557061
"2737","Very conservative","Female","Middle-aged","Moderate","White",0.948813309073397,0.796208617824409
"2738","Conservative","Female","Middle-aged","Moderate","White",0.973871115965383,0.801418979456644
"2739","Moderate","Male","Old","Moderate","White",0.975712579182068,0.787374752689193
"2740","Moderate","Male","Old","Moderate","White",0.954458523220745,0.786917516801794
"2741","Conservative","Male","Middle-aged","Low","White",0.844661165591884,0.780963973629795
"2742","Liberal","Male","Middle-aged","Low","Hispanic",0.871177852731658,0.807268204682184
"2743","Conservative","Female","Old","Low","White",0.976588156557725,0.817099532080051
"2744","Conservative","Male","Old","Moderate","White",0.962907744288805,0.785259227835344
"2745","Conservative","Female","Old","Low","White",0.978867021087485,0.818282061622631
"2746","Liberal","Male","Old","Moderate","White",0.984965197089467,0.790133482713606
"2747","Conservative","Male","Old","Low","White",0.950272127368555,0.796811496878098
"2748","Conservative","Male","Old","Moderate","White",0.954656008542551,0.782571817983983
"2749","Conservative","Non-binary","Old","Moderate","White",0.996408636801852,0.828051423520153
"2750","Liberal","Male","Old","Moderate","White",0.970728759307232,0.781455457076313
"2751","Conservative","Male","Old","Low","White",0.939386354116718,0.794230776013184
"2752","Very conservative","Male","Old","Low","White",0.917494732577169,0.793468451083692
"2753","Very conservative","Male","Old","Moderate","White",0.902169806367633,0.783338519278478
"2754","Liberal","Male","Old","Low","White",0.95862035391571,0.792506994350176
"2755","Conservative","Male","Old","Moderate","White",0.929284647850302,0.776436678441729
"2756","Conservative","Female","Old","Moderate","White",0.989880704614681,0.805606898615131
"2757","Conservative","Male","Old","Low","White",0.914832711711952,0.78965626212977
"2758","Very conservative","Male","Old","Moderate","White",0.889606040899558,0.773549502662328
"2759","Conservative","Female","Old","Moderate","Asian",0.984043807225524,0.828133719097336
"2760","Very conservative","Male","Old","Moderate","White",0.943741189236642,0.783128451991525
"2761","Liberal","Female","Middle-aged","Moderate","Hispanic",0.980942669756551,0.826952752779441
"2762","Conservative","Female","Old","Moderate","White",0.981743709850716,0.80580059200286
"2763","Liberal","Female","Old","Low","White",0.991065683824157,0.821996511102709
"2764","Moderate","Male","Middle-aged","Low","White",0.912093030380814,0.785792703458381
"2765","Moderate","Female","Old","Moderate","White",0.992718154799263,0.80633535500901
"2766","Very liberal","Female","Old","Low","White",0.995297827123118,0.82612206341854
"2767","Moderate","Female","Middle-aged","Low","White",0.976989631034608,0.814221781632606
"2768","Moderate","Female","Middle-aged","Low","White",0.980269040215046,0.816014939255368
"2769","Liberal","Male","Old","Moderate","White",0.984512760002947,0.781921165411751
"2770","Moderate","Male","Middle-aged","Low","White",0.934237252927309,0.789771163168448
"2771","Conservative","Male","Old","Low","Other",0.914309126443328,0.797173934511722
"2772","Very liberal","Female","Middle-aged","Moderate","White",0.988534680016988,0.801749113383223
"2773","Conservative","Male","Middle-aged","Moderate","Black",0.867789359528962,0.783333173073333
"2774","Moderate","Male","Old","Moderate","White",0.977419722171493,0.780446936389394
"2775","Liberal","Female","Middle-aged","Low","White",0.98780750443086,0.818487737259472
"2776","Liberal","Female","Old","Low","White",0.991065683824157,0.821996511102709
"2777","Conservative","Male","Middle-aged","Moderate","Black",0.91074499151402,0.781095370077821
"2778","Moderate","Female","Old","Moderate","White",0.990348625617872,0.810214847455726
"2779","Liberal","Male","Old","Moderate","Hispanic",0.978355268750046,0.807924036056487
"2780","Liberal","Female","Old","Low","White",0.993790612048191,0.826022653431064
"2781","Very liberal","Female","Old","Moderate","White",0.995154796727077,0.818995411574114
"2782","Very conservative","Male","Old","High","White",0.952184533517719,0.760846186292934
"2783","Moderate","Male","Middle-aged","Low","White",0.920136338241669,0.787124911557857
"2784","Moderate","Male","Middle-aged","Low","White",0.934237252927309,0.789771163168448
"2785","Liberal","Female","Old","Moderate","White",0.991451403362529,0.808485589706183
"2786","Conservative","Male","Middle-aged","Moderate","White",0.91002231286733,0.77297541011403
"2787","Moderate","Female","Old","Low","White",0.983089161969357,0.817794662183433
"2788","Moderate","Female","Middle-aged","Low","Hispanic",0.925341501632952,0.827773899856005
"2789","Conservative","Male","Old","Low","White",0.959287622991725,0.799368027069992
"2790","Moderate","Male","Middle-aged","High","Hispanic",0.848245176246597,0.777680130867009
"2791","Conservative","Female","Old","Low","White",0.994204066886579,0.832563999013244
"2792","Liberal","Male","Middle-aged","High","White",0.955502093008677,0.741741331729405
"2793","Very conservative","Female","Old","Low","White",0.976179848120214,0.819942563258627
"2794","Very conservative","Male","Old","High","White",0.968026799351793,0.766571955447141
"2795","Conservative","Male","Old","High","White",0.960398663308026,0.751236337467398
"2796","Conservative","Female","Old","Low","White",0.976588156557725,0.817099532080051
"2797","Conservative","Male","Old","Low","White",0.964999519045896,0.801269562198044
"2798","Liberal","Male","Old","High","White",0.987676743353413,0.77693541888692
"2799","Moderate","Female","Middle-aged","High","White",0.985172159813139,0.77421692395335
"2800","Very conservative","Male","Old","High","White",0.965634488582186,0.773810698119929
